time mean min max stdev confval
0 0.0 0.0 0.0 0.0 0.0
1 0.0 0.0 0.0 0.0 0.0
2 0.0 0.0 0.0 0.0 0.0
3 1022.5 0.0 2045.0 1446.0333675264897 1687.1249999999998
4 1024.0 0.0 2048.0 1448.1546878700494 1689.5999999999997
5 0.0 0.0 0.0 0.0 0.0
6 1024.0 0.0 2048.0 1448.1546878700494 1689.5999999999997
7 0.0 0.0 0.0 0.0 0.0
8 1021.5 0.0 2043.0 1444.6191539641165 1685.4749999999997
9 0.0 0.0 0.0 0.0 0.0
10 1021.5 0.0 2043.0 1444.6191539641165 1685.4749999999997
11 0.0 0.0 0.0 0.0 0.0
12 0.0 0.0 0.0 0.0 0.0
13 1022.5 0.0 2045.0 1446.0333675264897 1687.1249999999998
14 1022.5 0.0 2045.0 1446.0333675264897 1687.1249999999998
15 0.0 0.0 0.0 0.0 0.0
16 0.0 0.0 0.0 0.0 0.0
17 1024.0 0.0 2048.0 1448.1546878700494 1689.5999999999997
18 903.0 0.0 1806.0 1277.034846822905 1489.95
19 903.0 0.0 1806.0 1277.034846822905 1489.95
20 0.0 0.0 0.0 0.0 0.0
21 0.0 0.0 0.0 0.0 0.0
