time Optional[local:l-0] Optional[local:l-1] Optional[local:l-2] Optional[local:l-3] Optional[local:l-4] Optional[local:l-5] Optional[local:l-6] Optional[local:l-7] Optional[local:l-8] Optional[local:l-9] 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.004 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
2.005 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
3.006 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
4.006 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
5.007 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
6.008 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
7.009 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
8.009 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
9.01 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
10.011 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
11.012 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
12.013 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
13.014 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
14.015 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
15.016 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
16.016 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
17.017 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
18.018 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
19.018 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
20.018 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
21.019 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
22.019 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
23.02 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
24.021 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
25.022 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
26.023 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
27.024 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
