time Optional[local:l-0] Optional[local:l-1] Optional[local:l-2] Optional[local:l-3] Optional[local:l-4] Optional[local:l-5] Optional[local:l-6] Optional[local:l-7] Optional[local:l-8] Optional[local:l-9] 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.002 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
2.004 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
3.005 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
4.006 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
5.007 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1022.0 
6.007 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
7.008 0.0 0.0 0.0 0.0 0.0 1022.0 0.0 1022.0 0.0 0.0 
8.009 1022.0 0.0 0.0 1022.0 0.0 0.0 0.0 0.0 0.0 0.0 
9.009 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
10.011 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
11.014 0.0 0.0 1020.0 0.0 1020.0 1020.0 0.0 0.0 0.0 0.0 
12.016 0.0 0.0 0.0 0.0 0.0 0.0 1021.0 0.0 1021.0 0.0 
13.016 1024.0 1024.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
14.017 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
15.017 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
16.018 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1022.0 
17.018 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
18.018 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
19.019 1022.0 0.0 0.0 1022.0 0.0 1022.0 1022.0 0.0 0.0 0.0 
20.02 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1022.0 0.0 0.0 
21.02 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
22.021 0.0 0.0 0.0 0.0 1022.0 0.0 0.0 0.0 0.0 0.0 
23.021 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1024.0 0.0 
24.022 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
25.023 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
26.024 0.0 0.0 0.0 1022.0 0.0 0.0 0.0 0.0 0.0 0.0 
27.025 0.0 1022.0 1022.0 0.0 0.0 0.0 1022.0 0.0 0.0 0.0 
28.025 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
29.027 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
30.027 1024.0 0.0 0.0 0.0 1024.0 0.0 0.0 0.0 0.0 1024.0 
31.028 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1022.0 0.0 0.0 
32.029 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
33.03 0.0 0.0 0.0 1022.0 0.0 0.0 0.0 0.0 0.0 0.0 
34.031 0.0 0.0 0.0 0.0 0.0 1022.0 0.0 0.0 1022.0 0.0 
35.031 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
36.032 0.0 0.0 1022.0 0.0 0.0 0.0 1022.0 0.0 0.0 0.0 
37.032 0.0 0.0 0.0 904.0 0.0 0.0 0.0 0.0 0.0 1024.0 
38.034 902.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
39.034 0.0 0.0 0.0 0.0 0.0 904.0 0.0 0.0 0.0 0.0 
